name,category,city,Website,phone_no,fb_address,contact_email,lat,lng,map_id
Picnik,Cafe,"4801 Burnet Road
",https://picnikaustin.com/pages/visit,1 737-226-0644,https://www.facebook.com/PicnikAustin/,press@picnikaustin.com,,,
Plants,Cafe,"1F., No.10, Ln. 253
Sec. 1 Fuxing S. Rd. Da-an Dist.
",https://www.plantseatery.com.tw,886 2 2784 5677,https://www.facebook.com/plantseatery/,,,,
Plum Bakery,Bakery,179 Glenridge Ave.,http://www.plumonpark.com,1 973-509-7586,https://www.facebook.com/plumbakerygf,,,,
P?k the Raw Bar,Restaurant,"3699 McKinney Ave #306
",http://www.poktherawbar.com,1 214-484-1139,https://www.facebook.com/poktherawbar/,,,,
Pomegranate,Restaurant,"8556 W 3rd St
",http://pomegranatela.com/,1 424-335-0506,,,,,
Pomegranate on Main ,Restaurant,"618 S Main St
",http://www.pomegranateonmain.com,1 864-241-3012,,,,,
Popo Jito,Restaurant,"46 Christie Place
",http://www.popojito.com/,1 914-713-8946,,,,,
Posana Restaurant,Restaurant,"1 Biltmore Ave
",https://posanarestaurant.com,1 828-505-3969,https://www.facebook.com/posanarestaurant,,,,
Posh Pop,Bakery,"192 Bleecker St.
",https://poshpopbakeshop.com/,1 212-674-7674,https://www.facebook.com/PoshPopBakeshop/,,,,
Powerplant Superfood Cafe,Cafe,"5671 W. Pico Blvd.
",http://www.powerplantsuperfoodcafe.com/,1 323-965-2233,,,,,
Primal Kitchen,Cafe,1641 S. Rose Ave,http://www.primalkitchenrestaurants.com,1 888-774-6259,https://www.facebook.com/primalkitchenrestaurants,,,,
Primal Roost Bagshot,Cafe,"53 High St, Bagshot GU19 5AH, UK",http://www.primalroost.com/?v=38dd815e66db,44 1276 850007,https://www.facebook.com/primalroost,lucy@primalroost.com,,,
Puglia Bakery,Bakery,"via oldofredi 25
",https://pugliabakery.com/,39 02 3674 6132,https://www.facebook.com/PugliaB/,,,,
Pumpkin Brown,Cafe,"16 Grassmarket
",http://www.pumpkinbrown.com/,44 131 629 1720,https://www.facebook.com/pumpkinbrownedinburgh,,,,
Pure Gluten Free Bakery,Bakery,"150 Harris Gully Rd
",https://pureglutenfreebakery.wordpress.com,61 3 9844 3464,https://www.facebook.com/pureglutenfreebakery,,,,
Pure Gluten Free Bakery,Bakery,13 Follett Road,https://pureglutenfreebakery.wordpress.com,61 3 9583 1940,https://www.facebook.com/pureglutenfreebakery,,,,
Pushkin's,Bakery,"1820 29th St
",http://pushkinskitchen.com,1 916-376-7752,https://www.facebook.com/PushkinsBakery/,info@pushkinsbakery.com,,,
Quesava ,Bakery,"products are now available in
 160+ stores in Canada",http://quesava.com,1 604-420-0832,https://www.facebook.com/quesava/,melita@quejos.com,,,
Quiero Arepas,Food Truck,check website,http://quieroarepas.com/,0 720-432-4205,https://www.facebook.com/quieroarepas,,,,
Quiero Arepas,Cafe,1859 S Pearl St,http://quieroarepas.com/,1 720-432-4205,https://www.facebook.com/quieroarepas,,,,
Quiero Arepas,Cafe,3200 Pecos St (Avanti),http://quieroarepas.com/,1 720-432-4205,https://www.facebook.com/quieroarepas,,,,
Raegamuffin?s Gluten Free Bakery,Bakery,1552 State Street,http://www.raegamuffins.com/,1 207-942-9400,,raegamuffins@gmail.com,,,
Raw Trader,Cafe/Bakery,10 Sutherland Street,https://www.rawtrader.com.au/,61 4 7869 2008,https://www.facebook.com/rawtrader14,info@rawtrader.com.au,,,
Rawberri,Cafe,"8582 Santa Monica Blvd
",http://rawberri.com/,1 310-652-7010,,hello@rawberri.com,,,
Rawlicious,Cafe,120 Dundas Street West,http://rawlicious.ca/canada/,1 905-493-7070,,info@rawlicious.ca,,,
Rawlicious,Cafe,785 Bathurst Street,http://rawlicious.ca/canada/,1 416-519-7150,,info@rawlicious.ca,,,
Rawlicious,Cafe,381 Cooper St,http://rawlicious.ca/canada/,1 613-565-8030,,info@rawlicious.ca,,,
Rawlicious,Cafe,116 Main Street North,http://rawlicious.ca/canada/,1 905-554-4729,,info@rawlicious.ca,,,
Rawlicious,Cafe,8 Belmont Ave W,http://rawlicious.ca/canada/,1 519-603-8281,,info@rawlicious.ca,,,
Rawlicious,Cafe,1044 King Street West,http://rawlicious.ca/canada/,1 289-389-9997,,info@rawlicious.ca,,,
Real Food Kitchen,Cafe,"1/4 Park Ave Burleigh Heads         
",https://www.realfoodkitchenburleigh.com.au,61 7 5659 1808,https://www.facebook.com/realfoodkitchenburleigh/,info@realfoodkitchenburleigh.com.au,,,
Red Robyn,Cafe/Restaurant,393 Camberwell Rd,http://redrobyn.com.au,61 3 9077 3763,https://www.facebook.com/redrobyncafe,redrobyncafe@gmail.com,,,
RegCakes,Bakery ,748 CR 250N,http://www.regcakes.com/,1 217-299-9457,https://www.facebook.com/RegCakesBakery/,Regina@RegCakes.com,,,
Remixed Bakery,Bakery ,"(No Storefront - order for pickup) 5600 Wilshire Blvd.
",http://www.remixedbakery.com/,1 323-591-0638 ,https://www.facebook.com/remixedbakery,info@remixedbakery.com,,,
"Kaf?-Kaf?
",Cafe,Avenida 52A San Sebastiòn,http://kafe-kafo.com,506 8382 3370,,,,,
Restaurante Caf?-Tal,Restaurant,Plaza Itskatzu Local 116,,506 2228 8171,https://www.facebook.com/pg/RestauranteCafeTal/about/?ref=page_internal,,,,
Revolve True Food & Wine Bar,Restaurant,10024 Main St,http://revolvefoodwine.com,1 425-287-6420,https://www.facebook.com/revolvetruefoodwine/,info@revolvefoodwine.com,,,
Rica Gluten Free,Bakery,Verdijeva 3b,http://www.rica.hr/hr/rica-_-prvi-gluten-free-lokal-u-hrvatskoj/91/13,385 51 374 593,https://www.facebook.com/ricagf,info@rica.hr,,,
Rise Gluten Free Bakery,Bakery,"2409 18th Street NW
",http://www.riseglutenfree.com/,1 202-525-5204,https://www.facebook.com/riseglutenfree/,info@riseglutenfree.com; michael.koritko@gmail.com,,,
Rise Authentic Baking Company,Bakery,"1220 Fulton Street West
",http://www.risegrandrapids.com/,1 616-283-5226,https://www.facebook.com/riseauthenticbaking,nick@risegrandrapids.com,,,
Rising Hearts Bakery,Bakery,"10836 1/2 Washington Blvd.
",http://www.risingheartsbakery.com/,1 310-815-1800,https://www.facebook.com/RisingHeartsBakery,info@RisingHeartsBakery.com ,,,
Risotteria Melotti,Restaurant,"309 E 5th Street
",http://www.risotteriamelottinyc.com,1 646-755-8939,https://www.facebook.com/RisotteriaMelottiNYC,nyc@risotteriamelotti.com,,,
Ristorante Quinoa,Restaurant,"Vicolo di Santa Maria Maggiore, 1
",http://www.ristorantequinoa.it,39 055 290876,https://www.facebook.com/ristorantequinoa/,info@ristorantequinoa.it,,,
Ristorante Sanafollia,Restaurant,"Via Bacchini 23
",,39 334 130 0603,https://www.facebook.com/Ristorante-Sanafollia-Gluten-Free-274627049386507/,,,,
Riz on Yonge,Restaurant,"3321 Yonge Street
",http://www.rizonyonge.com,1 416-322-6789,,,,,
Rough and Bare,Cafe,1/1 Bungan Lane,https://www.roughandbare.com.au,61 02 9999 1950,https://www.facebook.com/roughandbare/,,,,
Rough and Bare,Cafe,3/9 Albany Street,https://www.roughandbare.com.au,61 02 9437 9102,https://www.facebook.com/roughandbare/,,,,
Ruca Umel,Bakery,"Avenida de los Pioneros 
4962-Local 1",,54 294 445-8888,https://www.facebook.com/ruca.umel/,,,,
Rumi's Passion,Bakery,41116 5 Mile Rd,http://www.rumispassion.com/,1 734-335-7145,,rumisgfbakery@gmail.com,,,
Saba Ethiopian,Cafe/Restaurant,328 Brunswick St,http://sabasethiopianrestaurant.com/,61 3 8589 0442,https://www.facebook.com/SabasEthiopianRestaurant/,"	team@sabasethiopianrestaurant.com",,,
Sally's Gluten Free,Bakery,"5920 Roswell Road, Suite 108A ",http://www.sallysglutenfreebakery.com/,1 404-847-0211,https://www.facebook.com/SallysGlutenFreeBakeryAlpharetta/,sallysglutenfreebakery@gmail.com,,,
Sally's Gluten Free,Bakery,"4390 Kimball Bridge Road, Suite B2",http://www.sallysglutenfreebakery.com/,1 470-226-7965,https://www.facebook.com/SallysGlutenFreeBakeryAlpharetta/,sallysglutenfreebakery@gmail.com,,,
Samuel Pepy's Cafe,Cafe,"23 Yorktown Square Launceston
",,61 3 6334 2583,https://www.facebook.com/samuelpepyscafe/,,,,
Sana Locura Gluten Free Bakery,Bakery,"C/ General Oraa, 49
",http://www.sanalocura.es/,34 917 29 57 47,https://www.facebook.com/sana.locura.gluten.free.bakery/,,,,
Sans de bl?,Bakery,"Via Gabriello Chiabrera 58/c
",http://www.sansdeble.it/#3,39 06 6465 0277,https://www.facebook.com/sansdeble/,,,,
Sans Gluten Artisan Bakery,Bakery,39 Greenville Avenue,http://www.sansglutenbakery.com/,1 401-437-6735,https://www.facebook.com/Sansglutenartisanbakery,sansgluten@yahoo.com,,,
Santeez Cafe,Cafe,"93 Kerikeri Road
",,64 9-407 1185,https://www.facebook.com/santeezcafeaglutenfree/,,,,
Sara Bella's Gluten Free,Bakery/Cafe,101-8705 Young Rd,http://sarabellasgf.com,1 604-392-3378,https://www.facebook.com/sarabellasglutenfree/,katherine@sarabellasgf.com,,,
Saratoga Gluten Free,Bakery,"176 Broad Street
",,1 518-695-6565,https://www.facebook.com/SaratogaGlutenFreeGoods/,,,,
Sassy Spoon,Cafe,5011 34th Ave. S,http://www.sassyspoonmpls.com/,1 612-886-1793,https://www.facebook.com/SassySpoonMpls/,info@sassyspoonmpls.com,,,
Scopello,Bakery,Moore Park Foodies & Farmers Market      ,https://www.scopello.com.au,61 411 111 111   ,,,,,
Seedling Cafe,Cafe/Restaurant,275 Flinders Ln,http://www.seedlingcafe.com.au/contact-us.php,61 0450 190 365,https://www.facebook.com/seedlingcafeau/,seedlingcafeau@gmail.com,,,
Seedling Cafe,Cafe/Restaurant,349 Little Collins,http://www.seedlingcafe.com.au/contact-us.php,61 0450 190 365,https://www.facebook.com/seedlingcafeau/,seedlingcafeau@gmail.com,,,
Sensitive Sweets,Bakery,17431 Brookhurst St,http://www.sensitivesweets.com,1 714-968-9169,https://www.facebook.com/SensitiveSweets-119303238084350/?ref=ts,,,,
Senza Gluten,Restaurant,"206 Sullivan St
",http://senzaglutennyc.com/,1 212-475-7775,https://www.facebook.com/SenzaGlutenNYC,info@senzaglutennyc.com,,,
Seoul Spice,Restaurant,"145 N St NE #400
",http://www.seoulspice.com/,1 202-792-8879,https://www.facebook.com/seoulspice/,,,,
Serendpity Cafe,Cafe,664 Main St,http://myserendipitycafe.com,1 727-483-9233,https://www.facebook.com/SerendipityCafe?ref=ts&fref=ts,,,,
Shana Cake,Bakery,435 S Kansas Ave,https://shanacake.com/,1 785-408-1272,https://www.facebook.com/shanacaketopeka/,kelly@shanacake.com,,,
Shana Cake,Bakery,914 Massachusetts St,https://shanacake.com/,1 785-551-7211,https://www.facebook.com/shanacaketopeka/,kelly@shanacake.com,,,
Sherry Lynn's Gluten Free Bakery,Bakery,"1760 State Street
",http://www.sherrylynnsglutenfree.net,1 518-344-6464,,,,,
Shine Restaurant and Potion Bar,Restaurant,2480 Canyon Blvd0,http://www.shineboulder.com,1 303-449-012,https://www.facebook.com/ShineBoulder,jessica@shineboulder.com,,,
Shojin,Restaurant,"12406 Washington Blvd.
",http://www.theshojin.com/,1 760-432-6100,,,,,
Sift Gluten Free,Bakery,4557 Bloomington Ave.,http://siftglutenfree.com/,1 612-503-530,,yummy@siftglutenfree.com,,,
Silex and Fourchette,Cafe,"138 grande rue Saint Michel
",http://www.silexetfourchette.com,33 7 61 25 65 72,https://www.facebook.com/Silexetfourchette/,,,,
Simple Taste,Bakery,"622 South Rangeline Rd., Suite E",http://www.simple-taste.com/,1 317-408-6258,https://www.facebook.com/SimpleTaste.AllergyFreeFoods/,,,,
Simply Gluten Free Bakery,Bakery,123 Lower Dandenong Rd,http://www.simplyglutenfree.com.au,61 3 9583 6256,https://www.facebook.com/simplyglutenfreee/,,,,
Sinfully Gluten Free,Bakery,9146 Dayton Lebanon Pike,http://www.sinfullygf.com/,1 937-433-1044,https://www.facebook.com/SinfullyGlutenFree/,Contact@sinfullygf.com?,,,
Sitron,Bakery,"59 rue des Batignolles
",http://sitron-sansgluten.com/,33 1 40 00 20 95,https://www.facebook.com/sitronsansgluten/,contact@sitron-sansgluten.com,,,
Sitron,Bakery,"15 rue Marie Stuart
",http://sitron-sansgluten.com/,33 1 40 20 92 31,https://www.facebook.com/sitronsansgluten/,contact@sitron-sansgluten.com,,,
SMAK Healthy Fast Food,Cafe,1139 West Pender St,https://smakfastfood.com,1 604-559-7625,https://www.facebook.com/SMAK-healthy-fast-food-240321769434057/?ref=br_rs,info@smakfastfood.com,,,
Smart Green Corner,Restaurant,20 rue Castelnau d?Auros (Gambetta),,33 5 56 23 17 555,https://www.facebook.com/SMARTGREENCORNER,,,,
Snackin' Free,Bakery,"41539 Kalmia St, Ste. 102
",https://www.snackinfree.com,1 951-304-2433,https://www.facebook.com/snackinfree,mrs.s@snackinfree.,,,
Something Sweet Without Wheat,Bakery,19 Sixth Road,http://www.somethingsweetwithoutwheat.com/,1 781-281-2003,https://www.facebook.com/sweetwithoutwheat/,sales@somethingsweetwithoutwheat.com,,,
Springbone Kitchen,Restaurant,"90 W 3rd St
",http://springbone.com/,1 646-368-9192,https://www.facebook.com/springbonekitchen,info@springbone.com,,,
Spudbar,Cafe/Restaurant,"95 Malop Street
",http://www.spudbar.com.au/,61 03 5223 1649,https://www.facebook.com/SpudbarHQ/,,,,
Spudbar,Cafe/Restaurant,175 Maroondah Hwy,http://www.spudbar.com.au/,61 03 8202 5001,https://www.facebook.com/SpudbarHQ/,,,,
Spudbar,Cafe/Restaurant,"1239 Nepean Hwy
",http://www.spudbar.com.au/,61 03 9585 5156,https://www.facebook.com/SpudbarHQ/,,,,
Spudbar,Cafe/Restaurant,176 High Street,http://www.spudbar.com.au/,61 03 9939 8827,https://www.facebook.com/SpudbarHQ/,,,,
Spudbar,Cafe/Restaurant,28 Beach St,http://www.spudbar.com.au/,61 03 9783 5835,https://www.facebook.com/SpudbarHQ/,,,,
Spudbar,Cafe/Restaurant,Werribee Plaza,http://www.spudbar.com.au/,61 03 9974 6524,https://www.facebook.com/SpudbarHQ/,,,,
Spudbar,Cafe/Restaurant,619 Doncaster Rd,http://www.spudbar.com.au/,61 03 9840 2007,https://www.facebook.com/SpudbarHQ/,,,,
Spudbar,Cafe/Restaurant,246 Clarendon S,http://www.spudbar.com.au/,61 03 9078 7717,https://www.facebook.com/SpudbarHQ/,,,,
Spudbar,Cafe/Restaurant,717 Glenferrie Rd,http://www.spudbar.com.au/,61 03 9818 1089,https://www.facebook.com/SpudbarHQ/,,,,
Spudbar,Cafe/Restaurant,590 Chapel St,http://www.spudbar.com.au/,61 03 9826 4399,https://www.facebook.com/SpudbarHQ/,,,,
Spudbar,Cafe/Restaurant,43 Blessington Street,http://www.spudbar.com.au/,61 03 9534 8888,https://www.facebook.com/SpudbarHQ/,,,,
Spudbar,Cafe/Restaurant,"226 Swan Street
",http://www.spudbar.com.au/,61 03 9421 6033,https://www.facebook.com/SpudbarHQ/,,,,
Spudbar,Cafe/Restaurant,"25-55 Overland Dr
",http://www.spudbar.com.au/,61 03 9705 0521,https://www.facebook.com/SpudbarHQ/,,,,
Spudbar,Cafe/Restaurant,"11 Commercial Road
",http://www.spudbar.com.au/,61 03 9533 6051,https://www.facebook.com/SpudbarHQ/,,,,
Spudbar,Cafe/Restaurant,"Level 3, 287 Lonsdale St",http://www.spudbar.com.au/,61 03 8609 8205,https://www.facebook.com/SpudbarHQ/,,,,
Spudbar,Cafe/Restaurant,Cnr Lonsdale & Swanston Street,http://www.spudbar.com.au/,61 03 9662 3224,https://www.facebook.com/SpudbarHQ/,,,,
Spudbar,Cafe/Restaurant,398 Little Bourke St,http://www.spudbar.com.au/,61 03 9602 3841,https://www.facebook.com/SpudbarHQ/,,,,
Spudbar,Cafe/Restaurant,600 Bourke Street,http://www.spudbar.com.au/,61 03 9642 1973,https://www.facebook.com/SpudbarHQ/,,,,
Spudbar,Cafe/Restaurant,567 Collins Street,http://www.spudbar.com.au/,61 039629 3770,https://www.facebook.com/SpudbarHQ/,,,,
Spudbar,Cafe/Restaurant,"LG Food Court, Wintergarden
171-209 Queen St Mall",http://www.spudbar.com.au/,61 07 3210 1945,https://www.facebook.com/SpudbarHQ/,,,,
Squirrel & The Bee,Bakery,515 Millburn Ave.,https://www.squirrelandthebee.com/,1 973-376-4888,https://www.facebook.com/squirrelbeebakeshop/,info@squirrelandthebee.com,,,
Stacy's Gluten Free Goodies,Bakery,5130 S. Dale Mabry Hwy.,https://www.gluten-free-goodies.com,1 813-440-8028,,stacy@gluten-free-goodies.com,,,
Stacy's Gluten Free Goodies,Bakery,14379 N. Dale Mabry Hwy.,https://www.gluten-free-goodies.com,1 813-477-4247,,stacy@gluten-free-goodies.com,,,
Starbene Senza Glutine,Bakery,"Via Fr? Bartolomeo, 203",http://www.starbenesenzaglutine.it,39 0574 726422,,,,,
Starry Lane Bakery,Bakery,"3925 4th Ave
",http://www.starrylanebakery.com,1 619-328-0500,,Help@starrylanebakery.com,,,
Starseed Bakery,Bakery,100 Hibernia Avenue,http://www.starseedbakery.com/,1 973-957-0500,https://www.facebook.com/starseedbakery?fref=ts,StarseedBakery@gmail.com,,,
Station 26,Restaurant,"Coldharbour Lane Unit 26
Brixton Village Market",https://www.station26.co.uk/,44 20 3689 7124,https://www.facebook.com/station26Glutenfree/,station26brixton@gmail.com,,,
Still Delicious,Bakery,13 Boston Post Road,http://stilldelicious.com,1 860-552-4662,,stilldeliciousbakedgoods@gmail.com,,,
Strange Grains ,Bakery,197 Onslow Rd,https://www.strangegrainsbakery.com.au/,61 468 858 157,https://www.facebook.com/strangegrainsbakery,strangegrains@yahoo.com.au,,,
Sugar Daddy's Gluten Free Bakery,Bakery,5 Rodney Street,http://www.sugardaddysedinburgh.com/,44 131 629 6789,https://www.facebook.com/sugardaddysedinburgh,heysugar@sugardaddysedinburgh.com,,,
Sunny Bread,Bakery/Cafe,"736-49 Yongsan-gu
 Hannam-dong
 ",http://www.sunnykr.com/,82 010-2262-5282,https://www.facebook.com/sunnybreadkr/,"
sunny4370@naver.com
",,,
1823 Bakehouse,Bakery,25 E Court St,,1 317-739-0800,https://www.facebook.com/1823bakehouse/,,,,
Sweet 27,Restaurant,127 West 27th St.,http://www.sweet27.com,1 410-464-7211,,,,,
Sweet Ali's Gluten Free Bakery,Bakery,"13 W. 1st Street
",http://www.sweetalis.com/,1 630-908-7175,https://www.facebook.com/SweetAlis,,,,
Sweet Ali's Gluten Free Bakery,Bakery,1107 Waukegan Road,http://www.sweetalis.com/,1 224-432-5530,https://www.facebook.com/SweetAlis,,,,
Sweet Bree's,Online,,https://www.ilovesweetbrees.com/,1 586-925-0555,https://www.facebook.com/sweetbrees/,bree@ilovesweetbrees.com,,,
Sweet Cake Bake Shop,Bakery,"457 E 300 S
",http://sweetcakebakeshop.squarespace.com,1 801-478-6830,https://www.facebook.com/SweetCakeBakeShop,,,,
Sweet Encounter,Online,,https://www.sweetencounterbakery.com/,1 517-763-2479,https://www.facebook.com/sweetencounterbakery/,desserts@sweetencounterbakery.com,,,
Sweet Felicity,Bakery,"311 Walnut Street
",https://www.sweetfelicity.com/,1 513-876-7600,https://www.facebook.com/sweetfelicitybakeshop/,info@sweetfelicity.net,,,
Sweet Freedom Bakery,Bakery,"1424 South St
",http://www.sweetfreedombakery.com,1 215-545-1899,https://www.facebook.com/SweetFreedomBakery/,sweetfreedombakery@gmail.com,,,
Sweet Love Pastry,Bakery,6678 Stirling Rd,https://www.sweetlovepastries.com,1 954-322-8291,https://www.facebook.com/sweetlovepastry,Lovepastrysugar@gmail.com,,,
Sweet Megan,Bakery,"234 Holland Rd.
",http://www.sweetmeganbakery.com/,1 267-288-5080,https://www.facebook.com/gfsweetmegan,info@sweetmeganbakery.com,,,
Sweet Natalie's,Bakery,228 S 3rd St,http://sweetnataliesgeneva.com/,1 630-232-7434,https://www.facebook.com/SweetNatalies,sweetnataliesgeneva@yahoo.com,,,
Sweet Treat Without Wheat,Bakery,"2809 Arthur Ave, Des Moines, IA 50317, USA",http://www.sweettreatwithoutwheat.com/,1 515-975-3286,,,,,
Sweetah's Gluten Free Bake Shop,Bakery,"50 S. Main Street
",https://www.sweetahs.com/,1 267-736-6663,,sweetahs1@gmail.com,,,
Sweetfin Poke,Cafe,,https://www.sweetfinpoke.com/,,,INFO@SWEETFIN.COM,,,
Sweetfin Poke,Cafe,"6256 Topanga Canyon Blvd, Suite 1310",https://www.sweetfinpoke.com/,1 818-888-8970,,INFO@SWEETFIN.COM,,,
Sweetfin Poke,Cafe,1146 Abbot Kinney Blvd.,https://www.sweetfinpoke.com/,1 310-355-8590,,INFO@SWEETFIN.COM,,,
Sweetfin Poke,Cafe,829 Broadway,https://www.sweetfinpoke.com/,1 310-395-1097,,INFO@SWEETFIN.COM,,,
Sweetfin Poke,Cafe,"4301 La Jolla Village Dr., Suite 2035
",https://www.sweetfinpoke.com/,1 858-251-4840,,INFO@SWEETFIN.COM,,,
Sweetfin Poke,Cafe,"3112 Sunset Blvd
",https://www.sweetfinpoke.com/,1 323-300-6210,,INFO@SWEETFIN.COM,,,
Sweetfin Poke,Cafe,735 West 7th Street,https://www.sweetfinpoke.com/,1 213-599-8050,,INFO@SWEETFIN.COM,,,
Sweetfin Poke,Cafe,"8075 West 3rd Street, Suite 100
",https://www.sweetfinpoke.com/,1 323-934-3701,,INFO@SWEETFIN.COM,,,
Sweetfin Poke,Cafe,"1146 Westwood Blvd
",https://www.sweetfinpoke.com/,1 310-231-0190,,INFO@SWEETFIN.COM,,,
Sweetfin Poke,Cafe,135 North Larchmont Blvd,https://www.sweetfinpoke.com/,1 323-465-6040,,INFO@SWEETFIN.COM,,,
Sweetopia,Bakery/Cafe,217 West Ayre Street,https://www.sweetopia.biz,1 302-668-1490,,info@Sweetopia.biz,,,
t.Loft,Cafe,8025 Stateline Road,http://www.tloft.net,1 816-214-5750,https://www.facebook.com/t.teabar,,,,
t.Loft,Cafe,200 W. 47th Street,http://www.tloft.net,1 816-541-4849,https://www.facebook.com/t.teabar,,,,
t.Loft,Cafe,3924 W. 69th Ter,http://www.tloft.net,1 913-217-7930,https://www.facebook.com/t.teabar,,,,
t.Loft,Cafe,5225 W. 116th Place,http://www.tloft.net,1 913-912-7211,https://www.facebook.com/t.teabar,,,,
t.Loft,Cafe,4801 Bauer Farm Drive,http://www.tloft.net,1 785-505-0770,https://www.facebook.com/t.teabar,,,,
Taffets Bakery and Store,Bakery,"1024 S 9th St
",http://www.taffets.com/,1 215-551-5511,https://www.facebook.com/totebakery/,taffetsbakery@gmail.com,,,
Tandem Doughnuts,Bakery,Missoula's Farmer's Market S Pattee St,http://www.tandemdoughnuts.com,1 406-239-3997,https://www.facebook.com/TandemDoughnuts,tandemdoughnuts@gmail.com,,,
Tao-Organics,Cafe/Restaurant,"210-150 Esplanade West
",http://www.taoorganics.com,1 604-971-5108,https://www.facebook.com/TAOOrganics,cafe@taoorganics.com,,,
TAP NYC,Cafe,267 Columbus Ave.,http://tapnyc.com/,1 917-261-2094,https://www.facebook.com/tapiocarianyc,simonsenroberto@tapnyc.com,,,
TAP NYC,Cafe,"103 North 3rd St.
",http://tapnyc.com/,1 917-261-2094,https://www.facebook.com/tapiocarianyc,simonsenroberto@tapnyc.com,,,
Tapateria,Restaurant,"2607 W Colorado Ave
",http://www.tapateria.com/,1 719-471-8272,https://www.facebook.com/TAPAteria/?v=wall,,,,
Tapioca Toronto,Food Truck,Dufferin Grove Farmer?s Market,,1 416-837-0302,https://www.facebook.com/tapiocatoronto/,,,,
Tasty Bakery,Bakery,416 West Huron St. Suite 24,http://www.tastysansgluten.com/,1 734-707-1046,,julie@tastysansgluten.com,,,
Tawa Bakery,Bakery,"Al Muneera Beach Plaza, Al Muneera, Al Raha Beach - Abu Dhabi - United Arab Emirates",https://tawa.ae/,971 2 556 6900,https://www.facebook.com/tawabakery/,stefan@tawa.ae,24.4519579,54.6023693,https://goo.gl/maps/EWx4oLpzdeqzECqk6
The BakeHouse,Bakery,"Cartago, Costa Rica",,506 2278 2256,https://www.facebook.com/TheBakehouseGlutenfree/,,,,
The Cookie Connection,Bakery,"2803 Brewerton Rd, Syracuse, NY 13211, USA",http://www.tccglutenfree.com/,1 315-422-2253,https://www.facebook.com/The-Cookie-Connection-Gluten-Free-Bake-Shop-209241299158672/,,43.1073055,-76.1510253,https://goo.gl/maps/L72ruVTtr3tbYCo3A
The Food Forest,Cafe,"135 Hunter St W, Peterborough, ON K9H 2K7, Canada",http://www.foodforestcafe.com,1 705-874-1888,https://www.facebook.com/FoodForestcafe,,44.3058435,-78.3215853,https://goo.gl/maps/HWjnRsHJDb85Njtt9
The Gluten Escape ,Bakery,"7255 S Havana St #110, Centennial, CO 80112, USA",http://theglutenescape.com,1 303-694-9999,,info@theglutenescape.com,39.584995,-104.8695656,https://goo.gl/maps/WoYSS7MJZrXekXEJ8
The Gluten Free Bakery,Bakery,"54 Main St, Chatham, NY 12037, USA",http://www.odbefree.com/,1 518-380-0170,,ORDER.ODB@GMAIL.COM,42.3636335,-73.597582,https://goo.gl/maps/6TWTR9uemey5Uu156
The Gluten Free Epicurean,Bakery/Cafe,"633 E 15th Ave, Vancouver, BC V5T 2R4, Canada",http://www.glutenfreeepicurean.ca,1 604-876-4114,https://www.facebook.com/THE-GLUTEN-FREE-EPICUREAN-121625667855607/,info@glutenfreeepicurean.ca,49.2572946,-123.0926329,https://goo.gl/maps/kKA7AUow73Bp3JUDA
The Gluten Free Kitchen,Bakery,"Unit 4d, Leyburn Business
Park, Harmby Road",https://www.theglutenfreekitchen.co.uk/,44 1969 622222,https://www.facebook.com/theglutenfreekitchen,info@theglutenfreekitchen.co.uk,0,-86.2144122,https://goo.gl/maps/BjvhdgFCR1M2wnRAA
The Gluten Free Oven,Bakery,"2001, 125 W Main St, Mt Pleasant, PA 15666, United States",http://theglutenfreeoven.net/,1 724-542-4457,,,40.147546,-79.5387037,https://goo.gl/maps/6EwBr9yApwfLXf3V8
The Good Cookies & Beyond,Bakery,"2081 Torrance Blvd, Torrance, CA 90501, USA",http://www.thegoodcookies.com/,1 310-320-7900,https://www.facebook.com/thegoodcookiesglutenfree,info@thegoodcookies.com,33.8366772,-118.3211237,https://goo.gl/maps/EfHuvMQXfPD3ioXw7
The Grain Exchange,Online,,https://www.thegrainexchange.net/,1 215-531-1261,,,,,
The Happy Mixer Gluten Free Bakery,Bakery,"12 Summit Square, Langhorne, PA 19047, USA",https://www.thehappymixer.com,1 215-860-1989,https://www.facebook.com/TheHappyMixerBakery,info@thehappymixer.com,40.2410686,-75.1459307,https://goo.gl/maps/hJiAr7hCtZ6sEtq79
The Happy Mixer Gluten Free Bakery,Bakery,"4275 County Line Rd, Chalfont, PA 18914, USA",https://www.thehappymixer.com,1 267-663-7209,https://www.facebook.com/TheHappyMixerBakery,info@thehappymixer.com,40.2410263,-75.1459308,https://goo.gl/maps/GHDRTE3tHtnZnuWu5
The Happy Tart Falls Church,Bakery,"410 S Maple Ave #110, Falls Church, VA 22046, USA",https://www.happytartbakery.com/,1 571-395-8280,https://www.facebook.com/TheHappyTartFallsChurch/,info@happytartbakery.com,38.8802943,-77.1800545,https://goo.gl/maps/ht8rdxJw1h52Gut4A
The Joy of Gluten Free,Bakery,"617 Bank St, Ottawa, ON K1S 3T5, Canada",http://www.thejoyofglutenfree.com,1 613-656-5252,,thejoyofglutenfree@gmail.com,45.407292,-75.6928145,https://goo.gl/maps/samoNxrLL7wwtp4j7
